state_id,P_exact,P_emp
"het:edges=0-1,0-2,0-3,0-4,2-5,3-6;types=0,0,0,0,1,0,0",0.01862826935479813,0.014275517487508922
"het:edges=0-1,0-2,0-3,0-4,3-5,3-6;types=0,0,0,0,1,0,0",0.008542934206604463,0.011420413990007138
"het:edges=0-1,0-2,0-3,0-4,3-5,4-6;types=0,0,0,0,0,0,1",0.01862826935479719,0.01998572448251249
"het:edges=0-1,0-2,0-3,0-4,3-5,4-6;types=0,0,0,0,1,0,0",0.019374659462867073,0.021413276231263382
"het:edges=0-1,0-2,0-3,0-4,4-5,4-6;types=0,0,0,0,0,0,1",0.005695289471069776,0.006780870806566738
"het:edges=0-1,0-2,0-3,0-4,4-5,4-6;types=0,0,0,0,1,0,0",0.0030804129805894302,0.0028551034975017845
"het:edges=0-1,0-2,0-3,1-4,2-5,2-6;types=0,0,0,1,0,0,0",0.020309908209677912,0.017130620985010708
"het:edges=0-1,0-2,0-3,1-4,2-5,3-6;types=0,0,0,0,0,0,1",0.022143354469979743,0.027480371163454677
"het:edges=0-1,0-2,0-3,1-4,2-5,3-6;types=0,0,0,1,0,0,0",0.023030585614270103,0.021056388294075662
"het:edges=0-1,0-2,0-3,1-4,2-5,3-6;types=1,0,0,0,0,0,0",0.007984455328051298,0.006067094932191292
"het:edges=0-1,0-2,0-3,1-4,2-5,5-6;types=0,0,0,1,0,0,0",0.04428670893995361,0.04139900071377588
"het:edges=0-1,0-2,0-3,2-4,2-5,3-6;types=0,0,0,0,0,0,1",0.020309908209677912,0.02426837972876517
"het:edges=0-1,0-2,0-3,2-4,2-5,3-6;types=0,0,0,1,0,0,0",0.02112367755640314,0.019271948608137045
"het:edges=0-1,0-2,0-3,2-4,3-5,3-6;types=0,0,0,0,0,0,1",0.040619816419361444,0.03640256959314775
"het:edges=0-1,0-2,0-3,2-4,3-5,3-6;types=0,0,0,1,0,0,0",0.021970052690549895,0.023554603854389723
"het:edges=0-1,0-2,0-3,2-4,3-5,3-6;types=1,0,0,0,0,0,0",0.021970052690549885,0.026052819414703783
"het:edges=0-1,0-2,0-3,2-4,3-5,4-6;types=0,0,0,0,0,1,0",0.04428670893995362,0.04461099214846538
"het:edges=0-1,0-2,0-3,2-4,3-5,4-6;types=0,0,0,1,0,0,0",0.046061171228538984,0.05032119914346895
"het:edges=0-1,0-2,0-3,2-4,3-5,5-6;types=0,0,0,0,0,0,1",0.04428670893995362,0.039257673090649536
"het:edges=0-1,0-2,0-3,2-4,3-5,5-6;types=0,0,0,0,0,1,0",0.04606117122853898,0.042112776588151324
"het:edges=0-1,0-2,0-3,2-4,3-5,5-6;types=0,0,0,1,0,0,0",0.04606117122853898,0.04318344039971449
"het:edges=0-1,0-2,1-3,1-4,1-5,2-6;types=0,0,0,0,0,0,1",0.006209423118266156,0.005710206995003569
"het:edges=0-1,0-2,1-3,1-4,1-5,2-6;types=0,0,1,0,0,0,0",0.006458219820955323,0.005710206995003569
"het:edges=0-1,0-2,1-3,1-4,2-5,2-6;types=0,0,0,0,0,0,1",0.020309908209677912,0.01998572448251249
"het:edges=0-1,0-2,1-3,1-4,2-5,2-6;types=0,0,1,0,0,0,0",0.010985026345275718,0.008565310492505354
"het:edges=0-1,0-2,1-3,1-4,2-5,2-6;types=1,0,0,0,0,0,0",0.005280919389100778,0.004996431120628123
"het:edges=0-1,0-2,1-3,1-4,2-5,5-6;types=0,0,0,0,0,0,1",0.022143354469979757,0.028551034975017844
"het:edges=0-1,0-2,1-3,1-4,2-5,5-6;types=0,0,0,0,0,1,0",0.023030585614270103,0.023197715917202
"het:edges=0-1,0-2,1-3,1-4,2-5,5-6;types=0,0,1,0,0,0,0",0.023030585614270103,0.023554603854389723
"het:edges=0-1,0-2,1-3,2-4,2-5,2-6;types=0,0,0,0,0,0,1",0.01862826935479719,0.018558172733761598
"het:edges=0-1,0-2,1-3,2-4,2-5,2-6;types=1,0,0,0,0,0,0",0.0064582198209553274,0.006780870806566738
"het:edges=0-1,0-2,1-3,2-4,2-5,5-6;types=0,0,1,0,0,0,0",0.04790673196831412,0.0496074232690935
"het:edges=0-1,0-2,1-3,2-4,3-5,4-6;types=0,0,0,0,0,0,1",0.04828462463946684,0.048893647394718055
"het:edges=0-1,0-2,1-3,2-4,3-5,4-6;types=0,0,0,0,1,0,0",0.05021927382862823,0.055674518201284794
"het:edges=0-1,0-2,1-3,2-4,3-5,4-6;types=0,0,1,0,0,0,0",0.05021927382862823,0.04675231977159172
"het:edges=0-1,0-2,1-3,2-4,3-5,4-6;types=1,0,0,0,0,0,0",0.025109636914311378,0.025339043540328336
"het:edges=0-1,0-2,1-3,2-4,4-5,4-6;types=0,0,0,0,0,0,1",0.044286708939953554,0.03961456102783726
"het:edges=0-1,0-2,1-3,2-4,4-5,4-6;types=0,0,0,0,1,0,0",0.023953365984154183,0.026052819414703783
"het:edges=0-1,0-2,1-3,2-4,4-5,4-6;types=0,0,1,0,0,0,0",0.023030585614270103,0.023554603854389723
